"UTCDateTime","Temperature"
2021-12-07 14:44:59,28.0091
2021-12-07 14:49:59,27.9505
2021-12-07 14:54:59,27.9508
2021-12-07 14:59:59,27.9379
2021-12-07 15:04:59,27.9456
2021-12-07 15:09:59,27.9527
2021-12-07 15:14:59,27.9661
2021-12-07 15:19:59,27.9648
2021-12-07 15:24:59,27.9832
2021-12-07 15:29:59,27.9915
2021-12-07 15:34:59,27.9919
2021-12-07 15:39:59,28.0001
2021-12-07 15:44:59,27.9856
2021-12-07 15:49:59,27.9867
2021-12-07 15:54:59,27.9976
2021-12-07 15:59:59,28.0058
2021-12-07 16:04:59,28.0108
2021-12-07 16:09:59,28.0121
2021-12-07 16:14:59,28.017
2021-12-07 16:19:59,28.0262
2021-12-07 16:24:59,28.0264
2021-12-07 16:29:59,28.0308
2021-12-07 16:34:59,28.0335
2021-12-07 16:39:59,28.0347
2021-12-07 16:44:59,28.0195
2021-12-07 16:49:59,28.0202
2021-12-07 16:54:59,28.0128
2021-12-07 16:59:59,28.0106
2021-12-07 17:04:59,28.011
2021-12-07 17:09:59,28.0136
2021-12-07 17:14:59,28.0119
2021-12-07 17:19:59,28.0152
2021-12-07 17:24:59,28.0162
2021-12-07 17:29:59,28.0164
2021-12-07 17:34:59,28.0261
2021-12-07 17:39:59,28.0331
2021-12-07 17:44:59,28.0332
2021-12-07 17:49:59,28.0334
2021-12-07 17:54:59,28.0341
2021-12-07 17:59:59,28.0324
2021-12-07 18:04:59,28.0353
2021-12-07 18:09:59,28.0335
2021-12-07 18:14:59,28.0311
2021-12-07 18:19:59,28.0372
2021-12-07 18:24:59,28.0389
2021-12-07 18:29:59,28.0396
2021-12-07 18:34:59,28.0427
2021-12-07 18:39:59,28.0374
2021-12-07 18:44:59,28.0346
2021-12-07 18:49:59,28.0225
2021-12-07 18:54:59,28.0144
2021-12-07 18:59:59,28.0174
2021-12-07 19:04:59,28.0163
2021-12-07 19:09:59,28.0169
2021-12-07 19:14:59,28.0185
2021-12-07 19:19:59,28.0186
2021-12-07 19:24:59,28.0198
2021-12-07 19:29:59,28.0174
2021-12-07 19:34:59,28.0159
2021-12-07 19:39:59,28.016
2021-12-07 19:44:59,28.0154
2021-12-07 19:49:59,28.0143
2021-12-07 19:54:59,28.0145
2021-12-07 19:59:59,28.0131
2021-12-07 20:04:59,28.013
2021-12-07 20:09:59,28.0113
2021-12-07 20:14:59,28.0115
2021-12-07 20:19:59,28.0112
2021-12-07 20:24:59,28.011
2021-12-07 20:29:59,28.0094
2021-12-07 20:34:59,28.0086
2021-12-07 20:39:59,28.0074
2021-12-07 20:44:59,28.0088
2021-12-07 20:49:59,28.0088
2021-12-07 20:54:59,28.0058
2021-12-07 20:59:59,28.0074
2021-12-07 21:04:59,28.0074
2021-12-07 21:09:59,28.0069
2021-12-07 21:14:59,28.0071
2021-12-07 21:19:59,28.0061
2021-12-07 21:24:59,28.0057
2021-12-07 21:29:59,28.0051
2021-12-07 21:34:59,28.0059
2021-12-07 21:39:59,28.0063
2021-12-07 21:44:59,28.0062
2021-12-07 21:49:59,28.0056
2021-12-07 21:54:59,28.006
2021-12-07 21:59:59,28.006
2021-12-07 22:04:59,28.0055
2021-12-07 22:09:59,28.0052
2021-12-07 22:14:59,28.0048
2021-12-07 22:19:59,28.0051
2021-12-07 22:24:59,28.0027
2021-12-07 22:29:59,28
2021-12-07 22:34:59,27.9994
2021-12-07 22:39:59,27.9999
2021-12-07 22:44:59,27.9999
2021-12-07 22:49:59,27.9974
2021-12-07 22:54:59,27.9966
2021-12-07 22:59:59,27.9947
2021-12-07 23:04:59,27.9943
2021-12-07 23:09:59,27.9934
2021-12-07 23:14:59,27.9981
2021-12-07 23:19:59,28.002
2021-12-07 23:24:59,28.0061
2021-12-07 23:29:59,28.0127
2021-12-07 23:34:59,28.0139
2021-12-07 23:39:59,28.0092
2021-12-07 23:44:59,28.0043
2021-12-07 23:49:59,28.0008
2021-12-07 23:54:59,27.9983
2021-12-07 23:59:59,27.9993
2021-12-08 00:04:59,27.9995
2021-12-08 00:09:59,28.0005
2021-12-08 00:14:59,28.0015
2021-12-08 00:19:59,28.0023
2021-12-08 00:24:59,28.0025
2021-12-08 00:29:59,28.0033
2021-12-08 00:34:59,28.0043
2021-12-08 00:39:59,28.0056
2021-12-08 00:44:59,28.0049
2021-12-08 00:49:59,28.0032
2021-12-08 00:54:59,28.0019
2021-12-08 00:59:59,27.9983
2021-12-08 01:04:59,27.995
2021-12-08 01:09:59,27.993
2021-12-08 01:14:59,27.9927
2021-12-08 01:19:59,27.9921
2021-12-08 01:24:59,27.9924
2021-12-08 01:29:59,27.9911
2021-12-08 01:34:59,27.991
2021-12-08 01:39:59,27.9919
2021-12-08 01:44:59,27.9934
2021-12-08 01:49:59,27.9939
2021-12-08 01:54:59,27.9937
2021-12-08 01:59:59,27.9931
2021-12-08 02:04:59,27.9907
2021-12-08 02:09:59,27.9885
2021-12-08 02:14:59,27.9851
2021-12-08 02:19:59,27.9719
2021-12-08 02:24:59,27.9558
2021-12-08 02:29:59,27.9509
2021-12-08 02:34:59,27.9499
2021-12-08 02:39:59,27.9513
2021-12-08 02:44:59,27.9541
2021-12-08 02:49:59,27.953
2021-12-08 02:54:59,27.9568
2021-12-08 02:59:59,27.9582
2021-12-08 03:04:59,27.9597
2021-12-08 03:09:59,27.9638
2021-12-08 03:14:59,27.9663
2021-12-08 03:19:59,27.9651
2021-12-08 03:24:59,27.9622
2021-12-08 03:29:59,27.9602
2021-12-08 03:34:59,27.9591
2021-12-08 03:39:59,27.9581
2021-12-08 03:44:59,27.9576
2021-12-08 03:49:59,27.9585
2021-12-08 03:54:59,27.9594
2021-12-08 03:59:59,27.9564
2021-12-08 04:04:59,27.9523
2021-12-08 04:09:59,27.9526
2021-12-08 04:14:59,27.9477
2021-12-08 04:19:59,27.9419
2021-12-08 04:24:59,27.9394
2021-12-08 04:29:59,27.9308
2021-12-08 04:34:59,27.9271
2021-12-08 04:39:59,27.91
2021-12-08 04:44:59,27.8975
2021-12-08 04:49:59,27.8853
2021-12-08 04:54:59,27.8719
2021-12-08 04:59:59,27.866
2021-12-08 05:04:59,27.8614
2021-12-08 05:09:59,27.8566
2021-12-08 05:14:59,27.8558
2021-12-08 05:19:59,27.8543
2021-12-08 05:24:59,27.852
2021-12-08 05:29:59,27.8494
2021-12-08 05:34:59,27.8585
2021-12-08 05:39:59,27.8632
2021-12-08 05:44:59,27.8668
2021-12-08 05:49:59,27.8731
2021-12-08 05:54:59,27.8652
2021-12-08 05:59:59,27.8577
2021-12-08 06:04:59,27.8576
2021-12-08 06:09:59,27.8543
2021-12-08 06:14:59,27.8531
2021-12-08 06:19:59,27.8584
2021-12-08 06:24:59,27.8577
2021-12-08 06:29:59,27.8573
2021-12-08 06:34:59,27.8579
2021-12-08 06:39:59,27.861
2021-12-08 06:44:59,27.8569
2021-12-08 06:49:59,27.7968
2021-12-08 06:54:59,27.7802
2021-12-08 06:59:59,27.7849
2021-12-08 07:04:59,27.7739
2021-12-08 07:09:59,27.7682
